2015-11-09 19:17:32 INFO  TracingHandler:176 - @ResponseTime 4188
2015-11-09 19:18:17 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:17 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:17 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:17 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:18 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:19 INFO  TracingHandler:176 - @ResponseTime 23
2015-11-09 19:18:22 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:18:27 INFO  TracingHandler:176 - @ResponseTime 14
2015-11-09 19:18:32 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:18:37 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:18:42 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:18:47 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:18:52 INFO  TracingHandler:176 - @ResponseTime 19
2015-11-09 19:18:57 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:57 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:57 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:57 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:57 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:57 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:58 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:18:59 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:19:03 INFO  TracingHandler:176 - @ResponseTime 22
2015-11-09 19:19:08 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:19:12 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:19:12 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:19:13 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:19:13 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:19:13 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:19:13 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:19:13 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:19:14 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:19:18 INFO  TracingHandler:176 - @ResponseTime 17
2015-11-09 19:19:23 INFO  TracingHandler:176 - @ResponseTime 12
2015-11-09 19:19:28 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:19:33 INFO  TracingHandler:176 - @ResponseTime 24
2015-11-09 19:19:38 INFO  TracingHandler:176 - @ResponseTime 8
2015-11-09 19:19:43 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:19:48 INFO  TracingHandler:176 - @ResponseTime 13
2015-11-09 19:19:53 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:19:58 INFO  TracingHandler:176 - @ResponseTime 14
2015-11-09 19:20:03 INFO  TracingHandler:176 - @ResponseTime 18
2015-11-09 19:20:08 INFO  TracingHandler:176 - @ResponseTime 13
2015-11-09 19:20:13 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:20:18 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:20:23 INFO  TracingHandler:176 - @ResponseTime 9
2015-11-09 19:20:28 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:20:33 INFO  TracingHandler:176 - @ResponseTime 13
2015-11-09 19:20:38 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:20:43 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:20:48 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:20:48 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:20:48 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:20:48 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:20:48 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:20:49 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:20:49 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:20:49 INFO  TracingHandler:176 - @ResponseTime 37
2015-11-09 19:20:54 INFO  TracingHandler:176 - @ResponseTime 8
2015-11-09 19:20:58 INFO  TracingHandler:176 - @ResponseTime 9
2015-11-09 19:21:03 INFO  TracingHandler:176 - @ResponseTime 9
2015-11-09 19:21:09 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:21:14 INFO  TracingHandler:176 - @ResponseTime 7
2015-11-09 19:21:24 INFO  TracingHandler:176 - @ResponseTime 7
2015-11-09 19:21:29 INFO  TracingHandler:176 - @ResponseTime 12
2015-11-09 19:21:34 INFO  TracingHandler:176 - @ResponseTime 9
2015-11-09 19:21:39 INFO  TracingHandler:176 - @ResponseTime 10
2015-11-09 19:21:45 INFO  TracingHandler:176 - @ResponseTime 8
2015-11-09 19:21:49 INFO  TracingHandler:176 - @ResponseTime 8
2015-11-09 19:21:54 INFO  TracingHandler:176 - @ResponseTime 12
2015-11-09 19:21:59 INFO  TracingHandler:176 - @ResponseTime 8
2015-11-09 19:22:04 INFO  TracingHandler:176 - @ResponseTime 8
2015-11-09 19:22:09 INFO  TracingHandler:176 - @ResponseTime 9
2015-11-09 19:22:14 INFO  TracingHandler:176 - @ResponseTime 10
2015-11-09 19:22:19 INFO  TracingHandler:176 - @ResponseTime 12
2015-11-09 19:23:00 INFO  TracingHandler:176 - @ResponseTime 4185
2015-11-09 19:23:06 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:06 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:06 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:06 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:06 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:06 INFO  TracingHandler:176 - @ResponseTime 1
2015-11-09 19:23:06 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:07 INFO  TracingHandler:176 - @ResponseTime 321
2015-11-09 19:23:11 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:11 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:11 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:11 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:13 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:13 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:13 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:14 INFO  TracingHandler:176 - @ResponseTime 34
2015-11-09 19:23:16 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:16 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:16 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:16 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:16 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:17 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:17 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:18 INFO  TracingHandler:176 - @ResponseTime 26
2015-11-09 19:23:21 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:21 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:21 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:21 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:21 INFO  TracingHandler:176 - @ResponseTime 1
2015-11-09 19:23:22 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:22 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:23 INFO  TracingHandler:176 - @ResponseTime 46
2015-11-09 19:23:26 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:26 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:26 INFO  TracingHandler:176 - @ResponseTime 1
2015-11-09 19:23:26 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:27 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:27 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:27 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:23:28 INFO  TracingHandler:176 - @ResponseTime 38
2015-11-09 19:23:32 INFO  TracingHandler:176 - @ResponseTime 12
2015-11-09 19:23:37 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:23:42 INFO  TracingHandler:176 - @ResponseTime 9
2015-11-09 19:23:47 INFO  TracingHandler:176 - @ResponseTime 13
2015-11-09 19:23:52 INFO  TracingHandler:176 - @ResponseTime 7
2015-11-09 19:23:57 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:24:02 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:24:07 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:24:31 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:24:33 INFO  TracingHandler:176 - @ResponseTime 7
2015-11-09 19:24:34 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:24:34 INFO  TracingHandler:176 - @ResponseTime 7
2015-11-09 19:24:37 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:24:44 INFO  TracingHandler:176 - @ResponseTime 14
2015-11-09 19:24:48 INFO  TracingHandler:176 - @ResponseTime 20
2015-11-09 19:24:49 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:24:55 INFO  TracingHandler:176 - @ResponseTime 21
2015-11-09 19:24:58 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:25:03 INFO  TracingHandler:176 - @ResponseTime 20
2015-11-09 19:25:11 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:25:14 INFO  TracingHandler:176 - @ResponseTime 12
2015-11-09 19:25:25 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:25:28 INFO  TracingHandler:176 - @ResponseTime 14
2015-11-09 19:25:28 INFO  TracingHandler:176 - @ResponseTime 13
2015-11-09 19:25:39 INFO  TracingHandler:176 - @ResponseTime 8
2015-11-09 19:25:41 INFO  TracingHandler:176 - @ResponseTime 16
2015-11-09 19:25:43 INFO  TracingHandler:176 - @ResponseTime 33
2015-11-09 19:25:47 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:25:47 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:25:47 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:25:48 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:25:48 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:25:48 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:25:48 INFO  TracingHandler:176 - @ResponseTime 0
2015-11-09 19:25:49 INFO  TracingHandler:176 - @ResponseTime 30
2015-11-09 19:25:53 INFO  TracingHandler:176 - @ResponseTime 11
2015-11-09 19:25:58 INFO  TracingHandler:176 - @ResponseTime 17
2015-11-09 19:26:03 INFO  TracingHandler:176 - @ResponseTime 9
2015-11-09 19:26:08 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:26:13 INFO  TracingHandler:176 - @ResponseTime 5
2015-11-09 19:26:18 INFO  TracingHandler:176 - @ResponseTime 15
2015-11-09 19:26:23 INFO  TracingHandler:176 - @ResponseTime 10
